id,OBJECTID,taz,type,town,state,town_state,mpo,in_brmpo,subregion,Shape_Leng,Shape_Area,TotalNN,MR_SumNN,MR_Avg_NN,MR_Avg_NN_2010,DR_SumNN,DR_Avg_NN,DR_Avg_NN_2010,HR_SumNN,HR_Avg_NN,HR_Avg_NN_2010
208018,1111,988,I,SMITHFIELD,RI,"SMITHFIELD,RI",,0,,19313.3407342,13771559.8028,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208032,1112,995,I,JOHNSTON,RI,"JOHNSTON,RI",,0,,10091.7719757,5463865.28579,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208045,1113,996,I,CRANSTON,RI,"CRANSTON,RI",,0,,25451.5361133,21892616.3841,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208023,1114,989,I,SMITHFIELD,RI,"SMITHFIELD,RI",,0,,12158.3836047,2762191.16377,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208162,1115,1002,I,CRANSTON,RI,"CRANSTON,RI",,0,,6583.9822432,1169445.55111,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208044,1116,990,I,SMITHFIELD,RI,"SMITHFIELD,RI",,0,,11189.9937816,5875191.94415,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208035,1117,991,I,SMITHFIELD,RI,"SMITHFIELD,RI",,0,,9595.85712923,2800510.76998,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208036,1118,993,I,JOHNSTON,RI,"JOHNSTON,RI",,0,,17842.9974928,16930788.8365,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208165,1119,1005,I,CRANSTON,RI,"CRANSTON,RI",,0,,5038.25068791,1061987.79004,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208033,1120,994,I,JOHNSTON,RI,"JOHNSTON,RI",,0,,17584.9546553,11632331.0843,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208166,1121,1006,I,CRANSTON,RI,"CRANSTON,RI",,0,,4740.17229301,682449.910769,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208167,1122,997,I,CRANSTON,RI,"CRANSTON,RI",,0,,9602.21524366,3896970.71386,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208765,1123,998,I,COVENTRY,RI,"COVENTRY,RI",,0,,4748.48308023,1273568.8205,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208785,1124,1007,I,WEST WARWICK,RI,"WEST WARWICK,RI",,0,,2608.48340665,380062.07923,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208775,1125,1000,I,WEST WARWICK,RI,"WEST WARWICK,RI",,0,,3205.68924399,492844.232492,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208780,1126,1001,I,COVENTRY,RI,"COVENTRY,RI",,0,,7110.74657939,2532077.68074,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208264,1127,1049,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,4635.05630604,548259.863983,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208116,1128,1050,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1957.78419245,185985.549891,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208782,1129,1003,I,WEST WARWICK,RI,"WEST WARWICK,RI",,0,,3881.74244767,456015.687852,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208779,1130,1004,I,COVENTRY,RI,"COVENTRY,RI",,0,,5696.3879104,1618542.36259,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208100,1131,1051,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1748.67571063,152626.895844,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208708,1132,1011,I,WEST WARWICK,RI,"WEST WARWICK,RI",,0,,5816.7179927,1132533.28917,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208097,1133,1052,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1921.26741264,245283.584009,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208300,1134,1053,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1430.93706631,107895.160527,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208707,1135,1012,I,WEST WARWICK,RI,"WEST WARWICK,RI",,0,,5513.01634639,674295.718611,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208181,1136,1013,I,CRANSTON,RI,"CRANSTON,RI",,0,,4797.81737885,552096.83249,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208778,1137,1014,I,WEST WARWICK,RI,"WEST WARWICK,RI",,0,,3334.39323059,469309.104227,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208783,1138,1015,I,WEST WARWICK,RI,"WEST WARWICK,RI",,0,,1781.29044219,179738.977029,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208353,1139,1054,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2610.10529271,375811.293221,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208186,1140,1016,I,CRANSTON,RI,"CRANSTON,RI",,0,,4059.89202169,578271.7846,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208777,1141,1017,I,WEST WARWICK,RI,"WEST WARWICK,RI",,0,,3754.7936656,667732.267207,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208077,1142,1059,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2816.82754176,283179.067152,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208075,1143,1060,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1704.96033059,172605.421659,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208188,1144,1018,I,CRANSTON,RI,"CRANSTON,RI",,0,,4651.87269551,551180.712644,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208191,1145,1019,I,CRANSTON,RI,"CRANSTON,RI",,0,,3551.12751204,458256.191702,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208193,1146,1020,I,CRANSTON,RI,"CRANSTON,RI",,0,,2304.78577701,232095.601381,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208392,1147,1035,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,4190.60970027,332520.090867,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208311,1148,1036,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,4338.71664385,522212.158664,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208606,1149,1037,I,BARRINGTON,RI,"BARRINGTON,RI",,0,,15785.5796949,2350327.0808,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208076,1150,1061,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2712.64039904,263469.433547,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208303,1151,1038,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,3674.50186274,611291.478528,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208267,1152,1039,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI",,0,,4269.516367,279211.256497,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208058,1153,1040,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1468.60012806,122883.099818,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208098,1154,1041,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1754.046819,159084.784766,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208099,1155,1042,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1922.38788634,169893.431098,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208298,1156,1043,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2039.98459766,154327.622137,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208354,1157,1062,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1766.76166173,158430.235632,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208375,1158,1055,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,5024.43456033,977026.266833,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208610,1159,1056,I,BARRINGTON,RI,"BARRINGTON,RI",,0,,11141.0250401,1737611.51506,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208617,1160,1057,I,BARRINGTON,RI,"BARRINGTON,RI",,0,,4916.1926315,908329.131084,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208091,1161,1058,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2434.07845376,180409.009358,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208348,1162,1063,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,6779.79608784,1377614.52079,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208079,1163,1065,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,3296.71646968,411095.694487,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208062,1164,1066,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2670.16133641,215884.75582,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208059,1165,1067,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,4700.98062226,1071961.99144,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208613,1166,1064,I,BARRINGTON,RI,"BARRINGTON,RI",,0,,7550.20966094,1072536.73135,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208363,1167,2731,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2600.61605448,283646.196447,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208380,1168,1072,I,PAWTUCKET,RI,"PAWTUCKET,RI",,0,,5034.29933597,738905.564725,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208367,1169,1085,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,4274.85914137,512542.83956,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208397,1170,1086,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2428.82486567,265756.013315,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1171,4324,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,961.969952125,45107.0917293,16.0,7304.719244527879,456.5449527829924,315.01601742026475,458.28584244361855,28.64286515272616,19.763576955381048,197.13218914586906,12.320761821616816,8.501325656915602
208601,1172,1073,I,BARRINGTON,RI,"BARRINGTON,RI",,0,,11168.8666551,1166986.66362,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208605,1173,1074,I,BARRINGTON,RI,"BARRINGTON,RI",,0,,9486.13654109,3407821.76575,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208151,1174,1075,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1947.67187498,177746.441395,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208063,1175,1076,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,2081.55655481,203264.135995,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208604,1176,1081,I,BARRINGTON,RI,"BARRINGTON,RI",,0,,7320.78617869,1122959.11958,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208603,1177,1082,I,BARRINGTON,RI,"BARRINGTON,RI",,0,,11419.7132942,2189647.80382,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208256,1178,1083,I,PROVIDENCE,RI,"PROVIDENCE,RI",,0,,1620.96889395,133090.226015,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208323,1179,1087,I,PAWTUCKET,RI,"PAWTUCKET,RI",,0,,4584.16207879,575720.773678,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208003,1180,1089,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,9657.89023602,2194082.54417,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208002,1181,1088,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,10876.7500549,2797217.25029,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208404,1182,1102,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,3375.23317952,579847.604595,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208005,1183,1103,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,21685.5055989,13357382.4487,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208008,1184,1090,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,10722.413494,2365470.30218,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208412,1185,1093,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,3783.67881168,400980.36102,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1186,4325,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,851.238406134,37342.8944892,16.0,7589.747320075091,474.3592075046932,327.30785317823825,502.28584244361855,31.39286515272616,21.66107695538105,276.8507742135836,17.303173388348974,11.93918963796079
208024,1187,1091,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,9059.4921569,4511045.5356,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208025,1188,1092,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,3545.29975412,734541.191974,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208498,1189,1118,I,LINCOLN,RI,"LINCOLN,RI",,0,,4345.45835989,622973.933696,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208454,1190,1119,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,22330.2482603,18608944.73,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208090,1191,1094,I,LINCOLN,RI,"LINCOLN,RI",,0,,9843.10402986,1696483.68602,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,1192,1398,I,BROCKTON,MA,"BROCKTON,MA",OCPC,0,,5328.13785649,1553027.61679,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208021,1193,1095,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,8346.2868589,2009835.64171,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2462,1194,1120,I,WRENTHAM,MA,"WRENTHAM,MA",BRMPO,1,SWAP,23006.6271232,20834425.383,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208004,1195,1399,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,17565.2094251,7852196.67782,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4087,1196,1096,I,NORTH ATTLEBOROUGH,MA,"NORTH ATTLEBOROUGH,MA",SRPEDD,0,,11257.6265755,5989988.70418,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208022,1197,1098,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,5676.28311206,960257.597839,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,1198,1409,I,NEEDHAM,MA,"NEEDHAM,MA",BRMPO,1,ICC/TRIC,3391.84254836,662391.597769,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208020,1199,1097,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,11543.2954903,3149530.34971,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208402,1200,1099,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,4296.85778902,806900.959839,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,1201,2413,I,REVERE,MA,"REVERE,MA",BRMPO,1,ICC,4484.20143995,652436.18492,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4088,1202,1104,I,NORTH ATTLEBOROUGH,MA,"NORTH ATTLEBOROUGH,MA",SRPEDD,0,,18204.0020397,12870756.1245,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2461,1203,1121,I,WRENTHAM,MA,"WRENTHAM,MA",BRMPO,1,SWAP,8683.7793754,2802571.57423,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4091,1204,1105,I,NORTH ATTLEBOROUGH,MA,"NORTH ATTLEBOROUGH,MA",SRPEDD,0,,13132.9152579,6637260.25145,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4381,1205,1111,I,PLAINVILLE,MA,"PLAINVILLE,MA",SRPEDD,0,,14877.0171915,13105507.0705,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,1206,4332,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,522.686915482,16635.1782656,16.0,7691.850752970719,480.74067206066997,331.7110637218623,502.0,31.375,21.64875,199.04674165309473,12.44042135331842,8.58389073378971
4094,1207,1106,I,ATTLEBORO,MA,"ATTLEBORO,MA",SRPEDD,0,,7859.92927701,1531464.43781,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4099,1208,1107,I,ATTLEBORO,MA,"ATTLEBORO,MA",SRPEDD,0,,4536.77520271,955091.911046,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208413,1209,1108,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,6241.28326073,1410858.7016,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208457,1210,1109,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,9001.78708416,1301455.46442,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208458,1211,1110,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,6133.24835713,1760040.27767,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,1212,4333,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,631.221592254,23792.7131787,16.0,7349.661243027038,459.35382768918987,316.954141105541,488.0,30.5,21.044999999999998,185.9109062533476,11.619431640834225,8.017407832175614
4102,1213,1113,I,ATTLEBORO,MA,"ATTLEBORO,MA",SRPEDD,0,,10593.9318411,3883688.51922,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4096,1214,1115,I,ATTLEBORO,MA,"ATTLEBORO,MA",SRPEDD,0,,7311.05103468,1644764.4866,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4097,1215,1116,I,ATTLEBORO,MA,"ATTLEBORO,MA",SRPEDD,0,,3775.85293423,604163.370977,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4104,1216,1114,I,ATTLEBORO,MA,"ATTLEBORO,MA",SRPEDD,0,,12432.7431357,5462376.56317,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,1217,1117,I,ATTLEBORO,MA,"ATTLEBORO,MA",SRPEDD,0,,4150.93311314,932174.699959,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4380,1218,1122,I,PLAINVILLE,MA,"PLAINVILLE,MA",SRPEDD,0,,5317.13774813,1349439.54316,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4078,1219,1123,I,NORTH ATTLEBOROUGH,MA,"NORTH ATTLEBOROUGH,MA",SRPEDD,0,,5391.7067381,747728.017225,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4103,1220,1124,I,ATTLEBORO,MA,"ATTLEBORO,MA",SRPEDD,0,,5899.90181649,1877235.90094,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4095,1221,1127,I,ATTLEBORO,MA,"ATTLEBORO,MA",SRPEDD,0,,4603.06393601,909908.384142,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4105,1222,1125,I,ATTLEBORO,MA,"ATTLEBORO,MA",SRPEDD,0,,11503.0527847,4532842.22091,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208319,1223,1126,I,PAWTUCKET,RI,"PAWTUCKET,RI",,0,,1905.83736625,209341.831933,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208315,1224,1128,I,PAWTUCKET,RI,"PAWTUCKET,RI",,0,,4977.0821857,470958.072981,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208455,1225,1131,I,CUMBERLAND,RI,"CUMBERLAND,RI",,0,,5260.96065858,1581516.00274,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208456,1226,1132,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,7106.4709182,1996565.12546,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208496,1227,1129,I,LINCOLN,RI,"LINCOLN,RI",,0,,12711.3236493,3868018.68518,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208446,1228,1130,I,NORTH SMITHFIELD,RI,"NORTH SMITHFIELD,RI",,0,,27991.3454594,16471386.6688,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208499,1229,1133,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,5581.81133397,899802.78092,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2394,1230,1134,I,BELLINGHAM,MA,"BELLINGHAM,MA",BRMPO,1,SWAP,13658.6607244,6415704.69942,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4382,1231,1135,I,PLAINVILLE,MA,"PLAINVILLE,MA",SRPEDD,0,,11096.2387017,6089430.13847,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4379,1232,1136,I,PLAINVILLE,MA,"PLAINVILLE,MA",SRPEDD,0,,11990.7209091,8176295.02359,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,1233,2414,I,MALDEN,MA,"MALDEN,MA",BRMPO,1,ICC,2229.39709322,272386.851434,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4092,1234,1138,I,NORTH ATTLEBOROUGH,MA,"NORTH ATTLEBOROUGH,MA",SRPEDD,0,,10189.5447636,2429646.11844,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4112,1235,1139,I,ATTLEBORO,MA,"ATTLEBORO,MA",SRPEDD,0,,5421.67938795,1415320.69844,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208430,1236,1140,I,PAWTUCKET,RI,"PAWTUCKET,RI",,0,,2624.91867317,379844.752845,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208418,1237,1141,I,PAWTUCKET,RI,"PAWTUCKET,RI",,0,,1935.37682484,206716.592415,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1238,4334,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,842.263689676,39698.5230797,16.0,6149.661243027038,384.35382768918987,265.204141105541,414.0,25.875,17.853749999999998,155.9109062533476,9.744431640834225,6.723657832175615
208445,1239,1143,I,NORTH SMITHFIELD,RI,"NORTH SMITHFIELD,RI",,0,,10538.2225872,4940736.62386,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208474,1240,1144,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,6666.49827562,1349484.12511,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1241,4335,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,882.552670951,29515.6306699,16.0,7704.306980612917,481.5191862883073,332.248238538932,501.28584244361855,31.33036515272616,21.61795195538105,231.13218914586906,14.445761821616816,9.967575656915603
208459,1242,1145,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,5429.64590453,954544.001347,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208477,1243,1146,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,3988.35362436,768762.575976,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208359,1244,2732,I,PAWTUCKET,RI,"PAWTUCKET,RI",,0,,2576.69473599,254661.269245,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208471,1245,1147,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,4307.08047953,767939.649738,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2396,1246,1148,I,BELLINGHAM,MA,"BELLINGHAM,MA",BRMPO,1,SWAP,5863.16976861,1402143.57657,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,1247,1150,I,WRENTHAM,MA,"WRENTHAM,MA",BRMPO,1,SWAP,13954.3375512,9135479.28794,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1248,4336,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,773.929071435,37044.0904426,16.0,7214.306980612917,450.8941862883073,311.116988538932,430.28584244361855,26.89286515272616,18.556076955381048,190.13218914586906,11.883261821616816,8.199450656915603
2460,1249,1149,I,WRENTHAM,MA,"WRENTHAM,MA",BRMPO,1,SWAP,10813.7723397,6987283.77566,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4082,1250,1153,I,NORTH ATTLEBOROUGH,MA,"NORTH ATTLEBOROUGH,MA",SRPEDD,0,,7921.16554806,3218161.98747,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2421,1251,1151,I,FOXBOROUGH,MA,"FOXBOROUGH,MA",BRMPO,1,TRIC,16255.3007602,11496442.6715,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4004,1252,1152,I,MANSFIELD,MA,"MANSFIELD,MA",SRPEDD,0,,9269.89483748,4831488.38952,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4378,1253,1154,I,PLAINVILLE,MA,"PLAINVILLE,MA",SRPEDD,0,,5580.59592325,1106599.60188,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
